sale_id,date,product_id,customer_id,quantity,unit_price,total_amount
S03361,2024-08-06,P005,C002,2,350.59,701.18
S03362,2024-08-07,P003,C016,3,49.83,149.49
S03363,2024-08-07,P006,C012,10,246.94,2469.4
S03364,2024-08-07,P010,C002,6,9.17,55.02
S03365,2024-08-07,P011,C012,1,77.26,77.26
S03366,2024-08-07,P008,C011,6,40.58,243.48
S03367,2024-08-07,P002,C006,6,29.41,176.46
S03368,2024-08-07,P008,C018,3,41.0,123.0
S03369,2024-08-08,P013,C020,8,151.39,1211.12
S03370,2024-08-08,P012,C014,7,199.46,1396.22
S03371,2024-08-08,P004,C009,6,90.9,545.4
S03372,2024-08-08,P008,C013,5,38.15,190.75
S03373,2024-08-08,P015,C008,9,5.76,51.84
S03374,2024-08-09,P013,C009,10,148.5,1485.0
S03375,2024-08-09,P001,C006,9,1256.62,11309.58
S03376,2024-08-09,P005,C020,9,339.44,3054.96
S03377,2024-08-09,P010,C005,3,9.14,27.42
S03378,2024-08-09,P013,C002,2,147.13,294.26
S03379,2024-08-10,P013,C012,8,148.43,1187.44
S03380,2024-08-10,P008,C001,3,38.79,116.37
S03381,2024-08-10,P003,C010,5,47.89,239.45
S03382,2024-08-11,P014,C007,7,172.61,1208.27
S03383,2024-08-11,P004,C005,9,93.1,837.9
S03384,2024-08-11,P006,C001,8,241.47,1931.76
S03385,2024-08-12,P008,C018,7,40.78,285.46
S03386,2024-08-12,P015,C016,7,6.19,43.33
S03387,2024-08-13,P004,C004,7,86.65,606.55
S03388,2024-08-13,P013,C005,7,154.09,1078.63
S03389,2024-08-13,P015,C010,7,6.05,42.35
S03390,2024-08-13,P009,C003,6,12.97,77.82
S03391,2024-08-13,P012,C019,1,194.42,194.42
S03392,2024-08-13,P010,C006,4,8.87,35.48
S03393,2024-08-13,P006,C017,1,252.75,252.75
S03394,2024-08-14,P015,C003,4,5.77,23.08
S03395,2024-08-14,P004,C002,4,88.21,352.84
S03396,2024-08-14,P002,C011,7,30.45,213.15
S03397,2024-08-14,P007,C005,5,490.54,2452.7
S03398,2024-08-14,P011,C016,1,78.08,78.08
S03399,2024-08-15,P003,C006,7,50.9,356.3
S03400,2024-08-15,P014,C004,8,185.5,1484.0
S03401,2024-08-15,P006,C004,7,257.58,1803.06
S03402,2024-08-15,P001,C006,6,1251.73,7510.38
S03403,2024-08-15,P009,C013,8,12.36,98.88
S03404,2024-08-16,P011,C013,7,82.16,575.12
S03405,2024-08-16,P005,C014,5,358.46,1792.3
S03406,2024-08-16,P002,C020,8,30.0,240.0
S03407,2024-08-16,P013,C016,6,155.15,930.9
S03408,2024-08-16,P006,C004,3,262.01,786.03
S03409,2024-08-16,P009,C013,2,12.54,25.08
S03410,2024-08-16,P006,C019,5,242.43,1212.15
S03411,2024-08-17,P012,C015,7,190.96,1336.72
S03412,2024-08-17,P005,C002,2,362.87,725.74
S03413,2024-08-17,P008,C012,1,41.55,41.55
S03414,2024-08-17,P011,C012,5,79.4,397.0
S03415,2024-08-17,P011,C010,1,80.33,80.33
S03416,2024-08-17,P003,C010,6,49.58,297.48
S03417,2024-08-18,P006,C010,1,252.38,252.38
S03418,2024-08-18,P006,C002,9,255.96,2303.64
S03419,2024-08-18,P004,C006,2,90.3,180.6
S03420,2024-08-18,P003,C005,8,49.65,397.2
S03421,2024-08-18,P005,C012,8,356.6,2852.8
S03422,2024-08-19,P015,C017,10,5.97,59.7
S03423,2024-08-19,P002,C011,6,28.61,171.66
S03424,2024-08-19,P010,C004,7,9.0,63.0
S03425,2024-08-20,P002,C011,5,29.76,148.8
S03426,2024-08-20,P001,C006,5,1328.8,6644.0
S03427,2024-08-20,P012,C003,7,209.29,1465.03
S03428,2024-08-20,P013,C007,10,146.4,1464.0
S03429,2024-08-20,P005,C020,9,351.36,3162.24
S03430,2024-08-20,P013,C008,1,148.1,148.1
S03431,2024-08-20,P008,C007,7,39.09,273.63
S03432,2024-08-21,P013,C006,5,150.01,750.05
S03433,2024-08-21,P001,C020,7,1353.26,9472.82
S03434,2024-08-21,P011,C010,5,76.03,380.15
S03435,2024-08-21,P004,C001,7,91.4,639.8
S03436,2024-08-21,P005,C009,8,353.46,2827.68
S03437,2024-08-21,P011,C011,2,77.76,155.52
S03438,2024-08-21,P001,C011,4,1243.27,4973.08
S03439,2024-08-22,P012,C020,8,201.75,1614.0
S03440,2024-08-22,P011,C020,6,80.32,481.92
S03441,2024-08-22,P008,C018,1,39.36,39.36
S03442,2024-08-22,P006,C012,8,241.28,1930.24
S03443,2024-08-23,P008,C007,9,40.78,367.02
S03444,2024-08-23,P011,C013,5,79.21,396.05
S03445,2024-08-23,P011,C019,2,81.04,162.08
S03446,2024-08-23,P009,C012,2,12.61,25.22
S03447,2024-08-23,P009,C012,5,12.72,63.6
S03448,2024-08-23,P006,C015,8,238.23,1905.84
S03449,2024-08-23,P010,C019,3,9.1,27.3
S03450,2024-08-24,P007,C014,1,512.56,512.56
S03451,2024-08-24,P005,C018,8,367.13,2937.04
S03452,2024-08-24,P007,C018,3,493.91,1481.73
S03453,2024-08-24,P014,C004,2,178.11,356.22
S03454,2024-08-24,P004,C004,10,88.09,880.9
S03455,2024-08-24,P014,C006,7,180.89,1266.23
S03456,2024-08-25,P013,C007,7,156.0,1092.0
S03457,2024-08-25,P005,C011,6,354.55,2127.3
S03458,2024-08-25,P011,C011,9,80.27,722.43
S03459,2024-08-25,P007,C008,7,499.73,3498.11
S03460,2024-08-26,P005,C015,3,364.83,1094.49
S03461,2024-08-26,P003,C013,5,47.51,237.55
S03462,2024-08-26,P014,C011,8,182.8,1462.4
S03463,2024-08-26,P011,C004,7,80.63,564.41
S03464,2024-08-26,P007,C014,7,484.43,3391.01
S03465,2024-08-27,P010,C008,3,9.09,27.27
S03466,2024-08-27,P009,C003,10,13.08,130.8
S03467,2024-08-28,P001,C011,10,1267.48,12674.8
S03468,2024-08-28,P010,C016,2,9.4,18.8
S03469,2024-08-28,P001,C020,7,1306.76,9147.32
S03470,2024-08-28,P014,C007,3,179.23,537.69
S03471,2024-08-28,P012,C008,3,199.43,598.29
S03472,2024-08-29,P015,C007,6,5.77,34.62
S03473,2024-08-29,P002,C001,4,30.22,120.88
S03474,2024-08-29,P008,C008,10,39.76,397.6
S03475,2024-08-29,P004,C006,8,89.99,719.92
S03476,2024-08-29,P002,C020,6,31.11,186.66
S03477,2024-08-29,P015,C006,4,5.97,23.88
S03478,2024-08-29,P002,C001,1,30.54,30.54
S03479,2024-08-30,P014,C017,8,186.51,1492.08
S03480,2024-08-30,P002,C014,5,31.14,155.7
S03481,2024-08-30,P009,C004,10,13.18,131.8
S03482,2024-08-30,P009,C001,8,12.97,103.76
S03483,2024-08-30,P012,C002,5,206.22,1031.1
S03484,2024-08-31,P013,C002,6,148.48,890.88
S03485,2024-08-31,P015,C017,8,5.95,47.6
S03486,2024-08-31,P002,C004,3,31.03,93.09
S03487,2024-08-31,P013,C019,2,153.32,306.64
S03488,2024-08-31,P006,C014,6,241.04,1446.24
S03489,2024-08-31,P004,C016,4,87.87,351.48
S03490,2024-08-31,P006,C003,8,259.97,2079.76
S03491,2024-09-01,P013,C008,5,147.63,738.15
S03492,2024-09-01,P012,C015,6,205.74,1234.44
S03493,2024-09-01,P012,C009,10,195.5,1955.0
S03494,2024-09-01,P001,C005,3,1302.82,3908.46
S03495,2024-09-01,P001,C008,6,1308.25,7849.5
S03496,2024-09-01,P012,C010,5,208.89,1044.45
S03497,2024-09-02,P010,C010,8,9.18,73.44
S03498,2024-09-02,P011,C010,3,81.94,245.82
S03499,2024-09-02,P012,C005,3,202.14,606.42
S03500,2024-09-02,P014,C013,5,182.45,912.25
S03501,2024-09-03,P014,C007,10,176.44,1764.4
S03502,2024-09-03,P010,C001,5,8.87,44.35
S03503,2024-09-03,P009,C017,7,12.96,90.72
S03504,2024-09-04,P006,C005,10,258.8,2588.0
S03505,2024-09-04,P006,C017,6,246.94,1481.64
S03506,2024-09-04,P015,C016,3,6.21,18.63
S03507,2024-09-04,P008,C006,8,41.58,332.64
S03508,2024-09-05,P011,C003,6,77.79,466.74
S03509,2024-09-05,P004,C008,3,88.0,264.0
S03510,2024-09-05,P013,C004,4,147.84,591.36
S03511,2024-09-06,P010,C001,9,9.35,84.15
S03512,2024-09-06,P012,C007,6,203.27,1219.62
S03513,2024-09-06,P007,C004,6,500.36,3002.16
S03514,2024-09-06,P005,C018,9,362.12,3259.08
S03515,2024-09-06,P009,C003,1,12.92,12.92
S03516,2024-09-06,P009,C008,4,12.67,50.68
S03517,2024-09-07,P003,C008,4,50.94,203.76
S03518,2024-09-07,P008,C006,1,41.91,41.91
S03519,2024-09-07,P005,C018,5,335.69,1678.45
S03520,2024-09-07,P004,C003,3,90.19,270.57
S03521,2024-09-07,P001,C007,4,1266.7,5066.8
S03522,2024-09-07,P013,C019,8,149.45,1195.6
S03523,2024-09-07,P009,C002,6,13.37,80.22
S03524,2024-09-07,P002,C007,8,28.84,230.72
S03525,2024-09-08,P008,C007,2,40.16,80.32
S03526,2024-09-08,P004,C020,8,88.19,705.52
S03527,2024-09-08,P001,C019,7,1346.94,9428.58
S03528,2024-09-09,P012,C015,4,201.77,807.08
S03529,2024-09-09,P011,C020,8,83.93,671.44
S03530,2024-09-09,P005,C014,10,341.97,3419.7
S03531,2024-09-10,P003,C011,9,49.91,449.19
S03532,2024-09-10,P005,C010,5,362.84,1814.2
S03533,2024-09-10,P004,C011,5,91.59,457.95
S03534,2024-09-10,P009,C010,8,12.49,99.92
S03535,2024-09-10,P013,C006,8,142.59,1140.72
S03536,2024-09-10,P015,C017,8,5.99,47.92
S03537,2024-09-10,P003,C003,7,50.85,355.95
S03538,2024-09-10,P002,C015,6,30.4,182.4
S03539,2024-09-11,P014,C006,4,185.01,740.04
S03540,2024-09-11,P013,C008,4,147.1,588.4
S03541,2024-09-11,P005,C011,9,349.01,3141.09
S03542,2024-09-11,P011,C010,10,77.67,776.7
S03543,2024-09-11,P011,C005,6,77.24,463.44
S03544,2024-09-11,P013,C013,3,155.28,465.84
S03545,2024-09-11,P010,C006,6,9.4,56.4
S03546,2024-09-12,P011,C020,7,82.23,575.61
S03547,2024-09-12,P005,C008,5,349.01,1745.05
S03548,2024-09-12,P014,C010,6,173.6,1041.6
S03549,2024-09-12,P006,C012,6,248.73,1492.38
S03550,2024-09-12,P007,C019,7,513.12,3591.84
S03551,2024-09-12,P001,C013,1,1360.92,1360.92
S03552,2024-09-13,P011,C005,8,82.13,657.04
S03553,2024-09-13,P001,C007,4,1321.06,5284.24
S03554,2024-09-13,P005,C010,6,333.32,1999.92
S03555,2024-09-13,P007,C013,6,502.89,3017.34
S03556,2024-09-13,P012,C007,4,202.34,809.36
S03557,2024-09-14,P014,C009,2,172.33,344.66
S03558,2024-09-14,P003,C011,8,52.2,417.6
S03559,2024-09-14,P010,C016,1,9.24,9.24
S03560,2024-09-14,P007,C016,4,489.0,1956.0
S03561,2024-09-14,P010,C019,7,8.59,60.13
S03562,2024-09-14,P001,C011,5,1304.92,6524.6
S03563,2024-09-15,P015,C010,2,5.97,11.94
S03564,2024-09-15,P015,C003,6,6.28,37.68
S03565,2024-09-15,P012,C014,3,207.47,622.41
S03566,2024-09-15,P010,C010,10,8.72,87.2
S03567,2024-09-15,P002,C015,4,29.47,117.88
S03568,2024-09-15,P009,C009,9,13.03,117.27
S03569,2024-09-16,P012,C001,3,205.43,616.29
S03570,2024-09-16,P002,C011,6,31.2,187.2
S03571,2024-09-16,P008,C007,3,39.28,117.84
S03572,2024-09-16,P004,C015,6,88.49,530.94
S03573,2024-09-16,P011,C009,5,80.82,404.1
S03574,2024-09-17,P003,C004,7,49.63,347.41
S03575,2024-09-17,P013,C016,1,154.96,154.96
S03576,2024-09-17,P001,C017,6,1237.1,7422.6
S03577,2024-09-18,P001,C017,6,1337.71,8026.26
S03578,2024-09-18,P008,C010,10,39.33,393.3
S03579,2024-09-18,P002,C003,10,28.77,287.7
S03580,2024-09-18,P009,C004,9,12.55,112.95
S03581,2024-09-18,P009,C003,10,13.54,135.4
S03582,2024-09-18,P010,C007,2,9.23,18.46
S03583,2024-09-19,P014,C009,8,179.11,1432.88
S03584,2024-09-19,P015,C005,6,5.73,34.38
S03585,2024-09-19,P011,C019,6,79.62,477.72
S03586,2024-09-19,P013,C014,1,148.51,148.51
S03587,2024-09-19,P005,C001,10,361.48,3614.8
S03588,2024-09-19,P001,C001,4,1276.9,5107.6
S03589,2024-09-20,P005,C008,10,356.1,3561.0
S03590,2024-09-20,P006,C018,8,253.83,2030.64
S03591,2024-09-20,P004,C019,6,93.53,561.18
S03592,2024-09-20,P012,C019,3,193.77,581.31
S03593,2024-09-21,P004,C010,3,86.4,259.2
S03594,2024-09-21,P009,C020,1,13.35,13.35
S03595,2024-09-21,P009,C012,2,12.77,25.54
S03596,2024-09-21,P006,C008,4,242.53,970.12
S03597,2024-09-22,P007,C009,4,521.8,2087.2
S03598,2024-09-22,P004,C012,1,86.73,86.73
S03599,2024-09-22,P015,C015,2,6.19,12.38
S03600,2024-09-22,P007,C001,8,518.37,4146.96
S03601,2024-09-23,P004,C013,1,89.51,89.51
S03602,2024-09-23,P007,C007,4,513.54,2054.16
S03603,2024-09-23,P010,C004,2,9.41,18.82
S03604,2024-09-23,P009,C019,9,12.5,112.5
S03605,2024-09-23,P013,C007,2,156.6,313.2
S03606,2024-09-23,P012,C020,6,204.98,1229.88
S03607,2024-09-23,P006,C014,4,242.75,971.0
S03608,2024-09-23,P002,C017,6,29.92,179.52
S03609,2024-09-24,P002,C015,1,28.51,28.51
S03610,2024-09-24,P013,C014,7,156.91,1098.37
S03611,2024-09-24,P002,C012,6,31.33,187.98
S03612,2024-09-24,P014,C003,7,188.02,1316.14
S03613,2024-09-24,P011,C010,4,83.99,335.96
S03614,2024-09-24,P002,C013,8,28.54,228.32
S03615,2024-09-24,P005,C011,1,337.42,337.42
S03616,2024-09-25,P003,C019,1,48.13,48.13
S03617,2024-09-25,P003,C005,8,51.3,410.4
S03618,2024-09-25,P001,C020,4,1347.61,5390.44
S03619,2024-09-25,P011,C010,6,80.93,485.58
S03620,2024-09-26,P007,C006,3,521.8,1565.4
S03621,2024-09-26,P003,C006,6,51.89,311.34
S03622,2024-09-26,P002,C006,1,29.98,29.98
S03623,2024-09-26,P005,C013,6,364.3,2185.8
S03624,2024-09-27,P010,C011,1,9.24,9.24
S03625,2024-09-27,P006,C001,8,238.35,1906.8
S03626,2024-09-27,P014,C005,7,171.83,1202.81
S03627,2024-09-27,P007,C020,9,483.48,4351.32
S03628,2024-09-27,P002,C001,6,31.18,187.08
S03629,2024-09-28,P007,C003,2,523.43,1046.86
S03630,2024-09-28,P008,C014,9,39.75,357.75
S03631,2024-09-28,P014,C020,1,176.6,176.6
S03632,2024-09-29,P015,C009,3,5.88,17.64
S03633,2024-09-29,P009,C012,10,13.21,132.1
S03634,2024-09-29,P002,C016,8,30.74,245.92
S03635,2024-09-29,P014,C019,4,173.26,693.04
S03636,2024-09-29,P009,C005,3,12.63,37.89
S03637,2024-09-29,P002,C004,7,29.34,205.38
S03638,2024-09-30,P002,C008,4,29.24,116.96
S03639,2024-09-30,P012,C010,6,204.2,1225.2
S03640,2024-09-30,P008,C019,9,40.06,360.54
S03641,2024-09-30,P015,C009,3,5.89,17.67
S03642,2024-09-30,P006,C005,10,255.9,2559.0
S03643,2024-09-30,P014,C002,7,182.36,1276.52
S03644,2024-09-30,P013,C007,3,142.71,428.13
S03645,2024-10-01,P001,C008,3,1286.57,3859.71
S03646,2024-10-01,P001,C019,8,1297.89,10383.12
S03647,2024-10-01,P006,C007,10,247.63,2476.3
S03648,2024-10-01,P004,C015,10,87.86,878.6
S03649,2024-10-01,P008,C004,5,40.61,203.05
S03650,2024-10-01,P009,C011,6,13.64,81.84
S03651,2024-10-01,P003,C009,6,51.52,309.12
S03652,2024-10-01,P008,C018,8,40.64,325.12
S03653,2024-10-02,P014,C011,9,175.72,1581.48
S03654,2024-10-02,P013,C012,7,152.12,1064.84
S03655,2024-10-02,P009,C005,2,12.64,25.28
S03656,2024-10-02,P008,C004,2,40.19,80.38
S03657,2024-10-02,P005,C005,6,343.24,2059.44
S03658,2024-10-02,P007,C018,2,523.3,1046.6
S03659,2024-10-02,P009,C006,7,13.41,93.87
S03660,2024-10-02,P015,C017,4,5.78,23.12
S03661,2024-10-03,P004,C001,4,92.09,368.36
S03662,2024-10-03,P006,C017,10,256.99,2569.9
S03663,2024-10-03,P010,C017,9,8.58,77.22
S03664,2024-10-03,P009,C012,9,12.64,113.76
S03665,2024-10-03,P009,C006,6,12.55,75.3
S03666,2024-10-03,P011,C006,10,77.8,778.0
S03667,2024-10-03,P015,C005,9,6.25,56.25
S03668,2024-10-03,P010,C014,4,8.79,35.16
S03669,2024-10-04,P005,C013,9,366.51,3298.59
S03670,2024-10-04,P015,C016,8,5.88,47.04
S03671,2024-10-04,P012,C010,1,191.49,191.49
S03672,2024-10-04,P012,C018,5,194.17,970.85
S03673,2024-10-04,P012,C020,10,209.18,2091.8
S03674,2024-10-04,P001,C014,3,1253.68,3761.04
S03675,2024-10-05,P013,C008,7,154.28,1079.96
S03676,2024-10-05,P011,C014,7,80.72,565.04
S03677,2024-10-05,P004,C012,2,87.53,175.06
S03678,2024-10-05,P005,C005,7,336.81,2357.67
S03679,2024-10-06,P010,C005,4,8.94,35.76
S03680,2024-10-06,P011,C009,6,76.08,456.48
S03681,2024-10-06,P002,C017,5,30.06,150.3
S03682,2024-10-06,P013,C020,8,145.97,1167.76
S03683,2024-10-06,P008,C010,2,40.15,80.3
S03684,2024-10-06,P010,C015,3,8.6,25.8
S03685,2024-10-06,P013,C011,5,156.73,783.65
S03686,2024-10-06,P001,C013,5,1249.66,6248.3
S03687,2024-10-07,P007,C019,3,518.8,1556.4
S03688,2024-10-07,P012,C016,5,194.48,972.4
S03689,2024-10-07,P002,C003,10,31.37,313.7
S03690,2024-10-07,P014,C012,4,186.64,746.56
S03691,2024-10-07,P011,C016,7,79.36,555.52
S03692,2024-10-07,P011,C004,5,82.73,413.65
S03693,2024-10-08,P005,C009,9,344.0,3096.0
S03694,2024-10-08,P011,C009,6,76.66,459.96
S03695,2024-10-08,P002,C016,4,30.25,121.0
S03696,2024-10-08,P004,C019,7,91.48,640.36
S03697,2024-10-08,P002,C016,9,30.31,272.79
S03698,2024-10-08,P010,C013,10,9.01,90.1
S03699,2024-10-08,P015,C013,1,6.05,6.05
S03700,2024-10-08,P010,C004,10,8.63,86.3
S03701,2024-10-09,P006,C019,10,248.04,2480.4
S03702,2024-10-09,P007,C002,6,507.34,3044.04
S03703,2024-10-09,P008,C015,10,41.44,414.4
S03704,2024-10-09,P001,C013,7,1321.97,9253.79
S03705,2024-10-10,P004,C019,3,85.71,257.13
S03706,2024-10-10,P006,C004,5,260.51,1302.55
S03707,2024-10-10,P013,C001,8,155.23,1241.84
S03708,2024-10-11,P006,C012,6,261.83,1570.98
S03709,2024-10-11,P004,C009,8,92.54,740.32
S03710,2024-10-11,P006,C015,5,256.71,1283.55
S03711,2024-10-11,P003,C007,9,51.34,462.06
S03712,2024-10-11,P009,C011,7,13.32,93.24
S03713,2024-10-12,P014,C016,2,177.0,354.0
S03714,2024-10-12,P010,C018,4,8.83,35.32
S03715,2024-10-12,P005,C004,2,354.87,709.74
S03716,2024-10-12,P006,C020,8,253.48,2027.84
S03717,2024-10-13,P004,C009,8,88.65,709.2
S03718,2024-10-13,P013,C015,6,153.81,922.86
S03719,2024-10-13,P003,C011,1,48.05,48.05
S03720,2024-10-13,P010,C010,9,9.17,82.53
S03721,2024-10-13,P009,C010,9,13.04,117.36
S03722,2024-10-13,P007,C020,2,484.92,969.84
S03723,2024-10-14,P012,C020,7,207.03,1449.21
S03724,2024-10-14,P003,C011,9,49.26,443.34
S03725,2024-10-14,P003,C013,2,51.71,103.42
S03726,2024-10-15,P014,C010,10,181.25,1812.5
S03727,2024-10-15,P002,C011,4,29.82,119.28
S03728,2024-10-15,P001,C008,9,1255.14,11296.26
S03729,2024-10-15,P005,C001,8,340.35,2722.8
S03730,2024-10-15,P012,C008,4,207.49,829.96
S03731,2024-10-15,P008,C007,3,38.04,114.12
S03732,2024-10-15,P004,C001,10,89.84,898.4
S03733,2024-10-15,P008,C014,9,40.19,361.71
S03734,2024-10-16,P004,C014,3,93.12,279.36
S03735,2024-10-16,P010,C013,10,9.34,93.4
S03736,2024-10-16,P007,C009,6,515.16,3090.96
S03737,2024-10-16,P005,C014,6,345.25,2071.5
S03738,2024-10-16,P015,C008,6,6.01,36.06
S03739,2024-10-16,P002,C005,6,31.07,186.42
S03740,2024-10-16,P012,C008,9,201.57,1814.13
S03741,2024-10-17,P015,C017,8,6.01,48.08
S03742,2024-10-17,P002,C020,4,30.65,122.6
S03743,2024-10-17,P012,C018,4,199.3,797.2
S03744,2024-10-18,P014,C002,8,182.13,1457.04
S03745,2024-10-18,P008,C019,7,38.25,267.75
S03746,2024-10-18,P003,C001,9,49.73,447.57
S03747,2024-10-18,P011,C002,6,79.8,478.8
S03748,2024-10-18,P012,C005,2,203.63,407.26
S03749,2024-10-18,P002,C009,10,29.25,292.5
S03750,2024-10-18,P015,C001,10,5.98,59.8
S03751,2024-10-19,P013,C005,7,145.72,1020.04
S03752,2024-10-19,P008,C010,9,40.78,367.02
S03753,2024-10-19,P005,C011,4,352.43,1409.72
S03754,2024-10-19,P015,C017,7,5.78,40.46
S03755,2024-10-19,P009,C019,6,13.46,80.76
S03756,2024-10-19,P010,C002,6,9.07,54.42
S03757,2024-10-19,P013,C003,10,143.44,1434.4
S03758,2024-10-19,P007,C006,4,487.43,1949.72
S03759,2024-10-20,P013,C006,3,142.93,428.79
S03760,2024-10-20,P015,C016,2,5.89,11.78
S03761,2024-10-20,P002,C013,10,30.59,305.9
S03762,2024-10-20,P011,C013,7,79.04,553.28
S03763,2024-10-20,P008,C005,6,38.72,232.32
S03764,2024-10-20,P005,C012,3,357.24,1071.72
S03765,2024-10-20,P015,C009,8,5.74,45.92
S03766,2024-10-21,P007,C007,4,492.55,1970.2
S03767,2024-10-21,P011,C003,6,79.6,477.6
S03768,2024-10-21,P002,C017,5,28.55,142.75
S03769,2024-10-21,P010,C002,9,8.59,77.31
S03770,2024-10-21,P006,C004,3,237.53,712.59
S03771,2024-10-22,P001,C001,6,1285.01,7710.06
S03772,2024-10-22,P001,C019,10,1283.72,12837.2
S03773,2024-10-22,P002,C006,4,30.4,121.6
S03774,2024-10-22,P008,C006,9,38.86,349.74
S03775,2024-10-22,P006,C004,3,252.48,757.44
S03776,2024-10-22,P010,C006,8,9.18,73.44
S03777,2024-10-22,P015,C006,9,5.78,52.02
S03778,2024-10-23,P001,C020,1,1356.58,1356.58
S03779,2024-10-23,P015,C004,5,6.25,31.25
S03780,2024-10-23,P002,C012,3,30.26,90.78
S03781,2024-10-23,P003,C004,8,48.46,387.68
S03782,2024-10-23,P003,C020,6,52.18,313.08
S03783,2024-10-23,P015,C018,7,6.16,43.12
S03784,2024-10-24,P011,C018,2,78.7,157.4
S03785,2024-10-24,P006,C005,4,261.5,1046.0
S03786,2024-10-24,P008,C007,7,38.16,267.12
S03787,2024-10-25,P015,C016,10,5.75,57.5
S03788,2024-10-25,P009,C003,6,13.53,81.18
S03789,2024-10-25,P010,C019,9,9.01,81.09
S03790,2024-10-26,P011,C007,5,78.55,392.75
S03791,2024-10-26,P008,C007,5,41.77,208.85
S03792,2024-10-26,P007,C013,7,493.84,3456.88
S03793,2024-10-26,P008,C001,8,38.41,307.28
S03794,2024-10-26,P009,C016,10,12.85,128.5
S03795,2024-10-26,P008,C010,1,40.1,40.1
S03796,2024-10-26,P001,C007,2,1274.92,2549.84
S03797,2024-10-27,P012,C019,9,193.46,1741.14
S03798,2024-10-27,P006,C002,9,238.19,2143.71
S03799,2024-10-27,P005,C013,4,344.8,1379.2
S03800,2024-10-27,P009,C002,7,13.3,93.1
S03801,2024-10-27,P009,C006,9,12.82,115.38
S03802,2024-10-27,P012,C002,4,191.96,767.84
S03803,2024-10-27,P003,C008,6,47.86,287.16
S03804,2024-10-28,P008,C007,10,40.55,405.5
S03805,2024-10-28,P001,C002,7,1261.77,8832.39
S03806,2024-10-28,P012,C004,5,190.09,950.45
S03807,2024-10-28,P004,C011,3,94.37,283.11
S03808,2024-10-29,P006,C013,1,241.39,241.39
S03809,2024-10-29,P010,C008,10,9.14,91.4
S03810,2024-10-29,P015,C014,10,6.12,61.2
S03811,2024-10-29,P015,C010,4,6.25,25.0
S03812,2024-10-30,P012,C009,7,203.8,1426.6
S03813,2024-10-30,P007,C014,7,488.89,3422.23
S03814,2024-10-30,P015,C007,8,5.84,46.72
S03815,2024-10-30,P001,C013,1,1325.47,1325.47
S03816,2024-10-30,P008,C005,4,38.27,153.08
S03817,2024-10-30,P002,C004,3,31.2,93.6
S03818,2024-10-30,P008,C003,3,40.14,120.42
S03819,2024-10-30,P003,C009,7,48.91,342.37
S03820,2024-10-31,P005,C019,5,336.29,1681.45
S03821,2024-10-31,P002,C013,4,31.34,125.36
S03822,2024-10-31,P009,C016,4,12.51,50.04
S03823,2024-10-31,P001,C016,8,1249.21,9993.68
S03824,2024-10-31,P004,C002,7,87.15,610.05
S03825,2024-11-01,P013,C003,4,149.03,596.12
S03826,2024-11-01,P006,C015,3,248.54,745.62
S03827,2024-11-01,P013,C002,9,153.99,1385.91
S03828,2024-11-01,P004,C007,6,85.88,515.28
S03829,2024-11-01,P001,C005,6,1346.72,8080.32
S03830,2024-11-01,P005,C006,6,348.66,2091.96
S03831,2024-11-01,P015,C002,7,5.92,41.44
S03832,2024-11-01,P005,C017,2,340.37,680.74
S03833,2024-11-01,P011,C007,6,81.25,487.5
S03834,2024-11-01,P008,C001,8,38.27,306.16
S03835,2024-11-01,P004,C020,9,88.08,792.72
S03836,2024-11-01,P003,C005,9,52.31,470.79
S03837,2024-11-02,P002,C003,7,30.04,210.28
S03838,2024-11-02,P001,C020,3,1329.12,3987.36
S03839,2024-11-02,P006,C012,1,241.08,241.08
S03840,2024-11-02,P002,C008,1,29.63,29.63
S03841,2024-11-02,P010,C002,7,9.23,64.61
S03842,2024-11-02,P002,C008,1,30.18,30.18
S03843,2024-11-02,P002,C001,8,31.3,250.4
S03844,2024-11-03,P007,C010,10,494.33,4943.3
S03845,2024-11-03,P015,C008,8,6.06,48.48
S03846,2024-11-03,P006,C015,8,260.48,2083.84
S03847,2024-11-03,P003,C015,9,51.89,467.01
S03848,2024-11-03,P004,C005,5,91.22,456.1
S03849,2024-11-03,P003,C013,5,51.9,259.5
S03850,2024-11-03,P006,C001,7,257.63,1803.41
S03851,2024-11-03,P003,C002,8,49.54,396.32
S03852,2024-11-03,P015,C018,4,6.28,25.12
S03853,2024-11-03,P003,C012,4,52.2,208.8
S03854,2024-11-03,P007,C014,8,511.66,4093.28
S03855,2024-11-03,P008,C013,8,39.44,315.52
S03856,2024-11-04,P011,C013,3,81.78,245.34
S03857,2024-11-04,P004,C008,4,91.9,367.6
S03858,2024-11-04,P010,C007,10,8.87,88.7
S03859,2024-11-04,P008,C018,7,39.49,276.43
S03860,2024-11-04,P005,C007,7,337.44,2362.08
S03861,2024-11-04,P002,C018,8,29.39,235.12
S03862,2024-11-04,P014,C020,7,171.91,1203.37
S03863,2024-11-04,P004,C011,9,93.5,841.5
S03864,2024-11-04,P011,C013,9,79.44,714.96
S03865,2024-11-05,P001,C007,7,1308.75,9161.25
S03866,2024-11-05,P003,C009,10,51.34,513.4
S03867,2024-11-05,P011,C013,10,82.24,822.4
S03868,2024-11-05,P004,C005,7,88.34,618.38
S03869,2024-11-05,P004,C005,8,88.34,706.72
S03870,2024-11-05,P015,C020,9,6.13,55.17
